,,,,,,,,
,讐,,,,,,,
106,さかも(り),,字,,人々が集まり、酒を飲み合って楽しむこと。,2,,
,讌(り),,,,酒宴。,,,
107,えんざ,,字,,くつろぐこと。,1,,
,讌坐,,,,,,,
108,せいあいふべつ,,字,,旅をするときに着る服装のこと。,3,,
,青鞋布韈,,,,,,,
109,くつした,4,字,,靴をはくときなどに、足に直接つける衣料。,1,,
,韈,,,,,,,
110,ちょうせいぼえん,,字,,ひどく貧しいことのたとえ。,2,,
,朝齏暮塩,,,,,,,
111,みまわ、めぐ(る),,字,,警戒のために見回る。巡回する。,3,,
,邏(る),,,,,,,
112,もぐらもち,5,字,動,モグラ科の哺乳類の総称。,4,,
,鼹,,,,「鼹鼠」「土龍」「鼴」とも。,,,
113,えそ,,字,動,ヒメ目エソ科に分類される魚の総称。,1,,
,鱛,,,,,,,
114,あかえい,,字,動,アカエイ科の海水魚。,1,,
,赤鱏,,,,,,,
115,うつぼ,3(う○○),字,動,ウツボ科の海魚。,3,,
,鱓,,,,,,,
116,ごまめ,3(ご○○),字,,カタクチイワシの幼魚を乾燥させた食品。,3,,
,鱓,,,,,,,
117,(かか)さいこん,,字,,風流の心のないたとえ。,3,,
,(花下)曬褌,,,,,,,
118,とうらい(のもの),,字,,思いがけず手に入った物のこと。,2,,
,儻来(之物),,,,,,,
119,いかめ(しい),,字,,いかついさま。,1,,
,儼(しい),,,,,,,
120,(こうざんの)いただき(にはびぼくなし),,字,,地位の高い人は、人から妬まれることが多く,2,,
,(高山の)巓(には美木なし),,,,その名声を保つのが難しいというたとえ。,,,
121,すいらん,,字,,みどり色の峰。みどり色の連山。,1,,
,翠巒,,,,,,,
122,ひ(く),,字,,弓に矢をつがえて弦を引くこと。,2,,
,彎(く),,,,,,,
123,かいわん,,字,,ねじれて弓形になること。,1,,
,乖彎,,,,,,,
124,うるわ(しい),,字,,立派であること。また、優れていること。,2,,
,懿(しい),,,,,,,
125,ひら(く),,字,,物が広がっていくこと。,2,,
,攤(く),,,,,,,
126,か(つ),,字,,戦いに勝つ。平定する。,3,,
,龕(つ),,,,,,,
127,くいちが(う),,字,,物事が一致しないこと。,2,,
,齬(う),,,,,,,
128,いんしけんぷく,,字,,忠義に欠ける臣下のたとえ。,4,,
,陰鷙鉗伏,,,,「鉗伏」は隠蔽すること。,,,
129,しゃこ,,字,動,キジ科シャコ属の鳥の総称。,2,,
,鷓鴣,,,,,,,
130,たこ,2,字,動,頭足綱鞘形亜綱八腕形上目のタコ目に,1,,
,鱆,,,,分類される軟体動物の総称。,,,
131,あんこう(のまちぐい),,字,,働かずにじっと機会を待って、,1,,
,鮟鱇(の待ち食い),,,,利益を得ようとすることのたとえ。,,,
132,にべ(もない),,字,,愛想がなく、そっけない様子。,3,,
,鰾膠(もない),,,,,,,
133,うきぶくろ,,字,,魚の器官。魚の腹の中にあり、,4,,
,鰾,,,,浮き沈みを調節する。,,,
134,は(れる),,字,,空が晴れる。気持ちがすっきりする。,3,,
,霽(れる),,,,,,,
135,つちぐも(り),4,字,,吹き上げられた土砂で空が暗くなる。,3,,
,霾(り),,,,,,,
136,としたいり,,字,,高く積み上げられた古い書物の中のこと。,3,,
,蠧紙堆裏,,,,,,,
137,たちもとお(る),,字,,たたずむ。たちどまる。,3,,
,躑(る),,,,,,,
138,しょうしゃ,,字,,野暮ったさがなく、,3,,
,瀟灑,,,,さっぱりとしている様子。,,,
139,さいそう,,字,,水を流してあらい、塵をはらうこと。,3,,
,灑掃,,,,,,,
140,きし(る),,字,,すれあって音をたてること。,2,,
,轢(る),,,,,,,
141,さか(ん),,字,,積極的で元気がよい様子。,3,,
,驕(ん),,,,,,,
142,ぎょうゆう,,字,,強く勇ましいこと。また、その人。,1,,
,驍雄,,,,,,,
143,つつし(む),,字,,うやうやしくかしこまる。,4,,
,齪(む),,,,,,,
144,へさき,3,字,,船の先端の部分。船首。,3,,
,艫,,,,,,,
145,てんらいじ,,字,地,北九州市戸畑区の寺。,1,,
,天籟寺,,,,,,,
146,ひとえ,3,字,,上着ともすそがつながっているひとえもの。,2,,
,襴,,,,,,,
147,たむし、ひぜん,3,字,,皮膚病の一種。,4,,
,癬,,,,皮膚糸状菌により生ずる感染症。,,,
148,か(う),4,字,,穀物を買い入れること。,3,,
,糴(う),,,,,,,
149,せどり,,字,,同業者間の売買の仲介をして,2,,
,糴取,,,,手数料を取ること。また、その人。,,,
150,むさぼ(る),,字,,飲食物や財貨をむさぼること。,2,,
,饕(る),,,,,,,
151,せんどう,,字,,細かく震え動くこと。,1,,
,顫動,,,,,,,
152,おどろ(く),,字,,思いがけない出来事や状態に、,3,,
,顫(く),,,,心がさわぐこと。,,,
153,つたかずら,5,字,,つる性植物の総称。,4,,
,蘿,,,,,,,
154,てんばつてきめん,,字,,悪い行いをすれば、,1,,
,天罰覿面,,,,必ず天から罰が下るということ。,,,
155,しめ(す),,字,,はっきりとあらわすこと。,3,,
,覿(す),,,,,,,
156,うふうよういく、おうふうよういく,,字,,鳥や獣が子を産んで育てること。,4,,
,嫗伏孕鬻,,,,,,,
157,ぞうひん,,字,,犯罪行為を行って手に入れた物。,1,,
,贓品,,,,,,,
158,はら(う),,字,,神仏をまつって祈り、,2,,
,禳(う),,,,災厄や罪などを除くこと。,,,
159,むら(がる),,字,,多くの人や物が、ある場所に集まること。,3,,
,攢(がる),,,,,,,
160,しんし,,字,,反物を染織する際に布幅を一定に保つ道具。,4,,
,籡,,,,,,,
161,ふろく,,字,,道教の修行者が身につけていた文書。,1,,
,符籙,,,,,,,
162,こぶ,2(○ぶ),字,,打撲や病気により、皮膚や臓器の一部,1,,
,癭,,,,が盛り上がったもの。,,,
163,たびびと,4,字,,旅をして暮らす人。,4,,
,羇,,,,,,,
164,はたがしら,5,字,,武力によって天下を治めるもの。,4,,
,霸,,,,覇者。,,,
165,おにやらい,5,字,,疫病神を追い払う行事。,4,,
,儺,,,,,,,
166,つれあい,4,字,,つれそう相手。夫婦の一方。配偶者。,4,,
,儷,,,,また、そうなった者。,,,
167,ごうごう,,字,,多くの人の声で騒々しい様子。,1,,
,囂囂,,,,,,,
168,か(む),,字,,上下の歯で物を挟む、あるいは砕くこと。,1,,
,嚼(む),,,,,,,
169,さえず(る),,字,,小鳥が鳴き続けること。また、,2,,
,囀(る),,,,人が集まってやかましく喋り続ける様子。,,,
170,うわごと、たわごと,,字,,とりとめのない言葉。,3,,
,囈,,,,,,,
171,ぎぜんきつりつ,,字,,人並みはずれてすぐれている人のこと。,1,,
,巍然屹立,,,,,,,
172,たか(い),,字,,山が高くて大きいさま。,2,,
,巍(い),,,,抜きんでているさま。,,,
173,やわ(らぐ),,字,,激しさ厳しさが消えて穏やかになること。,2,,
,廱(らぐ),,,,,,,
174,おそ(れる),,字,,相手の力に押されて心が弱くなること。,1,,
,懾(れる),,,,,,,
175,はく,,字,,恐れること。,4,,
,怕懼,,,,,,,
176,いた(ましい),,字,,気持ちが晴れないさま。,1,,
,黯(ましい),,,,,,,
177,はぐき,3,字,,歯の根本を包む肉。,2,,
,齦,,,,,,,
178,よたか,3,字,動,ヨタカ科の鳥の総称。,2,,
,鷆,,,,,,,
179,はやぶさ、くまたか,4,字,動,ハヤブサ科ハヤブサ属に分類される鳥類。,3,,
,鶻,,,,または、タカ科クマタカ属に分類される鳥。,,,
180,(りょうとう)げきしゅ、げきす,,字,,天子や貴族などの地位の高い人が乗る船。,1,,
,(竜頭)鷁首,,,,,,,
181,はいたか、はしたか,4,字,動,タカ科ハイタカ属に分類される猛禽類。,2,,
,鷂,,,,,,,
182,いわし,3,字,動,ニシン科の海水魚。,1,,
,鰮,,,,「鰯」とも。,,,
183,もののけ,4,字,,山林の精から生じるといわれる化け物。,1,,
,魑,,,,「<魅|もののけ>」「<魍|もののけ>」「<魎|もののけ>」とも。,,,
184,しりぞ、ひら(ける),,字,,おしのける。開け放す。,2,,
,闢(ける),,,,,,,
185,きんたつ,,字,, 禁裏の門。禁門。または、宮中。禁中。,1,,
,禁闥,,,,,,,
186,のうそ,,字,,「先祖」の漢語的表現。,1,,
,曩祖,,,,,,,
187,かみなり,4,字,,はげしく鳴りひびく雷。,2,,
,霹,,,,,,,
188,かみとき、かみとけ,4(か○○○),字,,雷が落ちること。落雷。,4,,
,霹靂,,,,,,,
189,ひつぎぐるま,6,字,,ひつぎを運ぶくるま。霊柩車。,4,,
,轜,,,,,,,
190,しらかげ,4,字,,白い毛のまじった黄色いウマ。 ,3,,
,驃,,,,,,,
191,そえうま,4,字,,四頭立ての馬車で、,3,,
,驂,,,,補助となる外側の二頭のウマ。,,,
192,らば,2,字,動,雄のロバと雌のウマの間の雑種。,3,,
,騾,,,,,,,
193,ようらん,,字,,ゆりかご。また、物事の始まり。,1,,
,揺籃,,,,,,,
194,こめあげざる,6,字,,米を洗うための竹製のざる。,4,,
,籔,,,,,,,
195,けまん,,字,,仏堂の欄間などを飾る装飾品。,1,,
,華鬘,,,,,,,
196,ていそう(ぎょくせき),,字,,この上ないほどの贅沢をすること。,3,,
,鼎鐺(玉石),,,,,,,
197,しぼりぞ(め),4,字,,布の一部ぶ圧力をかけ、,4,,
,纈(め),,,,模様を作り出す模様染めの技法の一つ。,,,
198,こうけつ、こうけち,,字,,奈良時代の絞り染めに対する名称の一つ。,1,,
,纐纈,,,,,,,
199,しゅいんびくん,,字,,何事もほどほどが好ましいということ。,1,,
,酒飲微醺,,,,,,,
200,らんか,,字,,囲碁の別称。,1,,
,爛柯,,,,,,,
201,わたいれ,4,字,,表と裏との間に綿を入れた着物。,3,,
,纊,,,,,,,
202,けんせき,,字,,悪い行いや失敗を注意すること。,1,,
,譴責,,,,,,,
203,はだぎ,3,字,,肌に直接つける衣服のこと。,3,,
,襯,,,,,,,
204,らいびょう,,字,,感染症の一種。ハンセン病。,1,,
,癩病,,,,,,,
205,きせん,,字,,尊者に食事を供すること。,1,,
,饋饌,,,,,,,
206,ほろ(ぼす),,字,,全滅させること。,1,,
,殲(ぼす),,,,,,,
207,ちゅうしょ,,字,,漢字の書体の一つ。大篆。,2,,
,籒書,,,,,,,
208,おこぜ,,字,動,カサゴ目の海魚。,2,,
,鰧,,,,,,,
209,るいれき,,字,,結核性頸部リンパ節炎の俗称。,1,,
,瘰癧,,,,,,,
210,おく(る),,字,,食物や金銭などをおくる。,2,,
,饋(る),,,,また、食物や金銭などのおくりもの。,,,
211,ゆた(かにする),,字,,物が十分にあるようにする。,1,,
,饒(かにする),,,,,,,
212,はなむけ,4,字,,旅立つ人に贈る品物。餞別。,2,,
,贐,,,,,,,
213,かなわ,3(か○○),字,,金属製の丸い輪。,1,,
,鐶,,,,,,,
214,おうおう,,字,,鳥が互いに鳴き合うさま。,2,,
,嚶嚶,,,,,,,
215,やもめ,3,字,,夫に先立たれた女性。,2,,
,孀,,,,,,,
216,く(いる),,字,,罪や過ちを認め、悔い改めること。,1,,
,懺(いる),,,,,,,
217,ききじょうじょう,,字,,人が多くて活気のある様子。,1,,
,熙熙攘攘,,,,,,,
218,げいめん,,字,,顔に入れ墨をすること。,1,,
,黥面,,,,また、入れ墨をした顔。,,,
219,いれずみ,4,字,,刑罰として顔や腕に墨を刺し入れること。,3,,
,黥,,,,,,,
220,みそっぱ,,字,,幼児の歯がぬけかわること。また、その歯。,4,,
,齠,,,,,,,
221,あひる,3,字,動,カモ科のマガモを原種とする家禽。,2,,
,鶩,,,,,,,
222,ひがい,3,字,,コイ科の淡水魚。,3,,
,鰉,,,,湖や河川の砂礫底に棲む。,,,
223,しゃも,3,字,動,ニワトリの一品種。,3,,
,鶤,,,,,,,
224,どじょう,,字,動,ドジョウ科の淡水魚。,1,,
,泥鰌,,,,,,,
225,かいらぎ,4,字,動,南海にすむサメ類。,4,,
,鰄,,,,,,,
226,ひかり,3,字,,日の色。太陽の光。,3,,
,曦,,,,,,,
227,せんめい,,字,,はっきりしない道理などを明らかにすること。,1,,
,闡明,,,,,,,
228,ひら(く),,字,,大きくあけひろげる。あけすけにする。,2,,
,闡(く),,,,,,,
229,いもり、えいげん,,字,,イモリ科の両生類の総称。 ,1,,
,蠑螈,,,,,,,
230,ぜんどう,,字,,うごめくこと。虫が動くこと。,2,,
,蠕動,,,,,,,
231,もうろう,,字,,かすんで、物の形がはっきり見えないさま。,1,,
,朦朧,,,,,,,
232,ひこばえ,4,字,,木の切り株から出た芽。,2,,
,蘖,,,,,,,
233,ぶんけつ、ぶんげつ,,字,,稲や麦などの茎が、根の近くから,3,,
,分蘖,,,,枝分かれすること。,,,
234,きはだ、きわだ,3,字,植,ミカン科の落葉高木。,2,,
,蘗,,,,,,,
235,てきちょく,5,字,,躊躇しながら進む様子のこと。,3,,
,躑躅,,,,,,,
236,いざ(る),,字,,座ったまま、膝を使って進むこと。,3,,
,躄(る),,,,,,,
237,かんすい,,字,,塩分を含んだ水。海水。,2,,
,鹹水,,,,,,,
238,あわただ(しい),,字,,しきりにせきたてられるさま。,2,,
,躁(しい),,,,,,,
239,ろでん,,字,,ことばを伝えること。,1,,
,臚伝,,,,上の語を伝えること。,,,
240,とうこうかいせき、とうこうまいせき,,字,,才能などをつつみ隠して、,3,,
,韜光晦迹,,,,表面にあらわさないこと。,,,
241,かいらん(をきとうにかえす),,字,,形勢がすっかり傾いた状態を、,1,,
,廻瀾(を既倒に反す),,,,元の状態に引き戻すことのたとえ。,,,
242,う(かぶ),,字,,物が液体の表面や中間、,2,,
,瀲(かぶ),,,,または空中に存在すること。 ,,,
243,かんかふぐう,,字,,すぐれた才能を持ちながら、,1,,
,轗軻不遇,,,,世に受け入れられないこと。,,,
244,ばくしん,,字,,まっしぐらに進むこと。,2,,
,驀進,,,,,,,
245,へいついしんせつ,,字,,男女が離れ二度と会うことができないこと。,2,,
,瓶墜簪折,,,,,,,
246,しょうえいれいろう,,字,,透き通っていて、宝石のように美しいこと。,1,,
,晶瑩玲瓏,,,,,,,
247,しころ,3,字,,兜や頭巾の左右・後方に垂れて,4,,
,鐚,,,,首を保護している部分。,,,
248,あしかせ,4(あ○○○),字,,罪人の足にはめる刑具。,3,,
,鐐,,,,,,,
249,いしづき,4,字,,矛や槍の柄の下にはめてある平底の金具。,4,,
,鐓,,,,,,,
250,ひんぷん,,字,,多くのものが入り乱れているさま。 ,1,,
,繽粉,,,,,,,
251,ていとうべんぱつ,,字,,中国の周辺民族で見られた代表的な髪型。,2,,
,剃頭辮髪,,,,,,,
252,あ、く(む),,字,,髪をあむ。また、組み合わせる。,2,,
,辮(む),,,,,,,
253,うすぎぬ,4,字,,目の細かい絹織物。繻子。,3,,
,繻,,,,,,,
254,れいしゅ(ふせつ),,字,,人をもてなすための礼儀が雑になること。,1,,
,醴酒(不設),,,,,,,
255,あんぜんべん,,字,,危険をあらかじめ防ぐ働きをするもの。,1,,
,安全瓣,,,,,,,
256,せんもう,,字,,幻覚などを伴う軽度の意識障害。,1,,
,譫妄,,,,,,,
257,たとえばなし,,字,,ある物事にたとえてする話。,2,,
,譬話,,,,,,,
258,さわ(ぐ),,字,,やかましくする。,2,,
,譟(ぐ),,,,,,,
259,つまばさ(む),,字,,褄を帯にはさむ。,3,,
,襭(む),,,,,,,
260,ぼろくそ,,字,,ひどくくだらないこと。価値のないこと。,1,,
,襤褸糞,,,,,,,
261,もちごめ、もちよね,,字,,ねばり気が強く、,1,,
,糯米,,,,餅や赤飯などを作るのに適した米。,,,
262,くろごめ,4,字,,玄米。精白していない米。,4,,
,糲,,,,,,,
263,う(える),,字,,食物が不足していること。,1,,
,饉(える),,,,,,,
264,みずごけ,4(み○○○),字,植,ミズゴケ科の蘚類の総称。,1,,
,水蘚,,,,,,,
265,せんきゅう,,字,,不足をおぎない、めぐみ与えること。,1,,
,贍給,,,,,,,
266,た(す),,字,,不足をおぎなうこと。,3,,
,贍(す),,,,,,,
267,ほしいまま,5,字,,思いのままに振る舞うさま。,2,,
,蘯,,,,,,,
268,あなぐら,4,字,,地中に穴を掘って物を蓄えるようにした所。,3,,
,竇,,,,,,,
269,てんし,,字,,店のこと。,1,,
,壥肆,,,,,,,
270,(もんぜつ)びゃくじ,,字,,苦しみもだえてころげまわること。,1,,
,(悶絶)躃地,,,,,,,
271,むささび,4,字,動,リス科の哺乳動物。,2,,
,鼯,,,,,,,
272,はらか,,字,動,ニベやマスの別名。,3,,
,鰚,,,,,,,
273,むろあじ,,字,動,アジ科の海魚。,3,,
,鰘,,,,,,,
274,うんぎょく,,字,,玉を包みいだくこと。,2,,
,韞玉,,,,,,,
275,けが(す),,字,,血でよごす。転じて、はずかしめる。,2,,
,衊(す),,,,,,,
276,のぼ(る),,字,,たかくのぼる。,3,,
,騭(る),,,,,,,
277,あま(る),,字,,必要以上に残る。財貨がありあまる。,2,,
,贏(る),,,,,,,
278,か(つ),,字,,賭や競争で相手を負かす。勝つ。,1,,
,贏(つ),,,,,,,
279,えいしゅ,4,字,,勝ちと負け。勝敗。,2,,
,贏輸,,,,,,,
280,あわ(てる),,字,,不用意なために平静さを失うこと。,1,,
,矍(てる),,,,,,,
,,,,,,,,
,,,,,,,,
