,,,,,,,,
,(式神「)憑依荼吉尼天(」),,,,,,,
44,こりようかい(レーザー),,字,,八雲藍の使用するスペルカード。,2,,
,狐狸妖怪(レーザー),,,,,,,
45,こっくり(さんのけいやく),4,字,,八雲藍の使用するスペルカード。,2,,
,狐狗狸(さんの契約),,,,,,,
46,もうりょう(「にじゅうこくしちょう」),,字,,八雲紫の使用するスペルカード。,2,,
,魍魎(「二重黒死蝶」),,,,,,,
47,ぜんでら(にすむようちょう),,字,,八雲紫の使用するスペルカード。,2,,
,禅寺(に棲む妖蝶),,,,,,,
48,ちぇん,3,字,人,東方妖々夢に登場するキャラクター。,1,,
,橙,,,,主に妖術を扱う程度の能力。,,,
49,(プリズムリバー)さんしまい,,字,,東方妖々夢に登場するキャラクター。,1,,
,(プリズムリバー)三姉妹,,,,長女から、ルナサ、メルラン、リリカ。,,,
50,こんぱくようむ,,字,人,東方妖々夢に登場するキャラクター。,1,,
,魂魄妖夢,,,,剣術を扱う程度の能力。,,,
51,さいぎょうじゆゆこ,,字,人,東方妖々夢に登場するキャラクター。,1,,
,西行寺幽々子,,,,主に死を操る程度の能力。,,,
52,やくもらん,,字,人,東方妖々夢に登場するキャラクター。,1,,
,八雲藍,,,,主に式神を使う程度の能力。,,,
53,やくもゆかり,,字,人,東方妖々夢に登場するキャラクター。,1,,
,八雲紫,,,,境界を操る程度の能力。,,,
54,さいぎょうあやかし,,字,,冥界の白玉楼にある妖怪桜。,3,,
,西行妖,,,,,,,
55,はくぎょくろう,,字,地,『東方Project』に登場する建物。,2,,
,白玉楼,,,,,,,
56,はくろうけん,,字,,魂魄妖夢の持つ刀の一つ。短刀。,2,,
,白楼剣,,,,人の迷いを断ち切る刀。,,,
57,ろうかんけん,,字,,魂魄妖夢の持つ刀の一つ。長刀。,2,,
,楼観剣,,,,斬れぬものなどあんまりない。,,,
58,にんぎょうそかい(のよる),,字,,東方妖々夢、3面のステージ名。,2,,
,人形租界(の夜),,,,,,,
59,むかう(のきょう),,字,,東方妖々夢、1面の道中曲。,2,,
,無何有(の郷),,,,,,,
60,ひろありけちょうをいること,,字,,東方妖々夢、5面のボス曲。,4,,
,広有射怪鳥事,,,,正式名は【広有射怪鳥事 ～ Till When?】,,,
61,(てんふ「)てんせんめいどう(」),,字,,橙のスペルカード。,2,,
,(天符「)天仙鳴動(」),,,,,,,
62,はる(をはこぶようせい),,字,,春が来たことを伝える程度の能力をもつ、,1,,
,春(を運ぶ妖精),,,,リリーホワイトの二つ名。,,,
63,そうれい,,字,,ポルターガイスト。,1,,
,騒霊,,,,プリズムリバー三姉妹の種族。,,,
64,とうほうようようむ,,字,,『東方Project』の作品名。,1,,
,東方妖々夢,,,,,,,
65,いぶきすいか,,字,人,東方萃夢想に登場するキャラクター。,2,,
,伊吹萃香,,,,,,,
66,あつ(まるゆめ、おもい),,字,,東方萃夢想のラストステージ名。,4,,
,萃(まる夢、想い),,,,,,,
67,とうほうすいむそう,,字,,『東方Project』の作品名。,1,,
,東方萃夢想,,,,,,,
68,けいせいじん,,字,,東方萃夢想における技の一つ。,2,,
,警醒陣,,,,博麗霊夢の必殺技。,,,
69,ちはつ,,字,,東方萃夢想における技の一つ。,3,,
,薙髪,,,,魂魄妖夢の特殊技。,,,
70,しゃくぶくむけん,,字,,東方萃夢想における技の一つ。,3,,
,折伏無間,,,,魂魄妖夢の必殺技。,,,
71,しっかいほうこう,,字,,東方萃夢想における技の一つ。,4,,
,悉皆彷徨,,,,西行寺幽々子の必殺技。,,,
72,(「)むじゅ(のゆめ」),,字,,西行寺幽々子のスペルカード。,3,,
,(「)无寿(の夢」),,,,,,,
73,(「)かしょ(のえいみん」),,字,,西行寺幽々子のスペルカード。,3,,
,(「)華胥(の永眠」),,,,,,,
74,(ふのに「)やくもばんがさ(」),,字,,八雲紫のスペルカード。,3,,
,(符の弐「)八雲卍傘(」),,,,,,,
75,こんじく(のおおおに),,字,,伊吹萃香のスペルカード。,3,,
,坤軸(の大鬼),,,,,,,
76,せがきしば(りのじゅつ),,字,,伊吹萃香のスペルカード。,3,,
,施餓鬼縛(りの術),,,,,,,
77,おとぎ(のくにのおにがしま),,字,,伊吹萃香のテーマ曲。正式名は、,2,,
,御伽(の国の鬼が島),,,,【御伽の国の鬼が島　～ Missing Power】,,,
78,さいげつ,,字,,東方萃夢想、最終ステージの会話曲。,1,,
,砕月,,,,,,,
79,(とうてきの)あまのいわと,,字,,伊吹萃香のスペルカード。,4,,
,(投擲の)天岩戸,,,,正式名は【符の壱「投擲の天岩戸」】,,,
80,しゅんしゅんしゅうげつ,,字,,東方永夜抄1面のボス曲。正式名は,3,,
,蠢々秋月,,,,【蠢々秋月 ～ Mooned Insect】,,,
81,しょうじょきそうきょく,,字,,東方永夜抄、4面Aのボス曲。正式名は,2,,
,少女綺想曲,,,,【少女綺想曲 ～ Dream Battle】,,,
82,きたな(きよのうつくしきおり),,字,,東方永夜抄、5面のステージ名。,3,,
,穢(き世の美しき檻),,,,,,,
83,(おんちゅう「)えいやちっきょ(」),,字,,リグル・ナイトバグのラストワード。,4,,
,(隠蟲「)永夜蟄居(」),,,,,,,
84,(せいふ「)みみずくほうこう(」),,字,,ミスティア・ローレライの使用する,3,,
,(声符「)木菟咆哮(」),,,,スペルカード。,,,
85,かみしらさわけいね,,字,人,東方永夜抄に登場するキャラクター。,1,,
,上白沢慧音,,,,,,,
86,(みらい「)たかまがはら(」),,字,,上白沢慧音(人間)のラストワード。,3,,
,(未来「)高天原(」),,,,,,,
87,(なみふ「)まいんどしぇいかー(」),9,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(波符「)赤眼催眠(」),,,,読みの直訳は【心を揺さぶるもの】,,,
88,(げんぱ「)まいんどぶろーいんぐ(」),10,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(幻波「)赤眼催眠(」),,,,読みの直訳は【心を破壊するもの】,,,
89,(きょうふ「)びじょなりちゅーにんぐ(」),11,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(狂符「)幻視調律(」),,,,読みの直訳は【幻視人の調律】,,,
90,(きょうし「)いりゅーじょんしーかー(」),11,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(狂視「)狂視調律(」),,,,読みの直訳は【幻を捜す人】,,,
91,(らんふ「)あいどりんぐうぇーぶ(」),10,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(懶符「)生神停止(」),,,,読みの直訳は【怠けている波】,,,
92,(らんだ「)まいんどすとっぱー(」),9,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(懶惰「)生神停止(」),,,,読みの直訳は【精神停止】,,,
93,(さんふ「)いんびじぶるふるむーん(」),11,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(散符「)真実の月(」),,,,読みの直訳は【目に見えない満月】,,,
94,(げつがん「)てれめすめりずむ(」),8,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(月眼「)月兎遠隔催眠術(」),,,,読みの直訳は【遠隔催眠術】,,,
95,いなば(てゐ),,字,人,東方永夜抄に登場するキャラクター。,1,,
,因幡(てゐ),,,,人間を幸運にする程度の能力。,,,
96,(れいせん・)うどんげいん(・イナバ),,字,人,東方永夜抄に登場するキャラクター。,1,,
,(鈴仙・)優曇華院(・イナバ),,,,狂気を操る程度の能力。,,,
97,こちゅう(のてんち),,字,,八意永琳の使用するスペルカード。,2,,
,壺中(の天地),,,,,,,
98,(ひじゅつ「)てんもんみっそうほう(」),,字,,八意永琳の使用するスペルカード。,1,,
,(秘術「)天文密葬法(」),,,,,,,
99,やごころえいりん,,字,人,東方永夜抄に登場するキャラクター。,2,,
,八意永琳,,,,あらゆる薬を作る程度の能力。,,,
100,ほうらいさんかぐや,,字,人,東方永夜抄に登場するキャラクター。,1,,
,蓬莱山輝夜,,,,永遠と須臾を操る程度の能力。,,,
101,(えいえんと)しゅゆ(のざいにん),3,字,,蓬莱山輝夜の二つ名。,3,,
,(永遠と)須臾(の罪人),,,,,,,
102,ふじわらのもこう,,字,人,東方永夜抄に登場するキャラクター。,2,,
,藤原妹紅,,,,老いる事も死ぬ事も無い程度の能力。,,,
103,(ふし「)じょふくじくう(」),,字,,藤原妹紅の使用するスペルカード。,2,,
,(不死「)徐福時空(」),,,,,,,
104,(ひのとり -)ほうよくてんしょう(-」),,字,,藤原妹紅の使用するスペルカード。,2,,
,(火の鳥 -)鳳翼天翔(-」),,,,正式名は【不死「火の鳥 -鳳翼天翔-」】,,,
105,るなてぃっくれっどあいず,12,字,,鈴仙・優曇華院・イナバのラストワード。,4,,
,幻朧月睨,,,,読みの直訳は【狂気の赤い瞳】,,,
106,てんもうちもうほちょう(のほう),,字,,八意永琳のラストワード。,3,,
,天網蜘網捕蝶(の法),,,,,,,
107,(さいぎょうじ)むよねはん,,字,,西行寺幽々子のラストワード。,3,,
,(西行寺)無余涅槃,,,,,,,
108,とうほうえいやしょう,,字,,『東方Project』の作品名。,1,,
,東方永夜抄,,,,,,,
109,(しんだんまくけっかい -)むげんほうよう(-),,字,,八雲紫のラストワード。,4,,
,(深弾幕結界 -)夢幻泡影(-),,,,,,,
110,おうま(がとき),,字,,東方永夜抄における用語。,2,,
,逢魔(が時),,,,妖率が大きく偏っている状態。,,,
111,こいいろ(マスタースパーク),,字,,東方永夜抄、4面Bのボス曲。,1,,
,恋色(マスタースパーク),,,,,,,
112,おんみょうだま、おんみょうぎょく,,字,,博麗神社最大の秘宝。,2,,
,陰陽玉,,,,博麗霊夢のオプション。,,,
113,えいえんてい,,字,地,『東方Project』に登場する建物。,2,,
,永遠亭,,,,,,,
114,しきえいき(・ヤマザナドゥ),,字,人,東方花映塚に登場するキャラクター。,2,,
,四季映姫(・ヤマザナドゥ),,,,白黒はっきり付ける程度の能力。,,,
115,ほうかこうぎん,,字,,ミスティア・ローレライの,3,,
,放歌高吟,,,,東方花映塚でのカットインの名称。,,,
116,こうさいりくり,,字,,(リリカ/ルナサ)・プリズムリバーの,2,,
,光彩陸離,,,,東方花映塚でのカットインの名称。,,,
117,(なみふ「)るなうぇーぶ(」),6,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(波符「)月面波紋(」),,,,東方花映塚のチャージアタック。,,,
118,(さんふ「)るなめがろぽりす(」),8,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(散符「)栄華之夢(」),,,,東方花映塚のボスアタック。,,,
119,こうとさんくつ,,字,,因幡てゐの東方花映塚での,3,,
,狡兎三窟,,,,カットインの名称。,,,
120,ゆううつ(のどく),,字,,メディスン・メランコリーのボスアタック。,2,,
,憂鬱(の毒),,,,正式名は【毒符「憂鬱の毒」】,,,
121,(かちょうふうげつ、)しょうふうろうげつ,,字,,風見幽香の花映塚のボスアタック。,3,,
,(花鳥風月、)嘯風弄月,,,,正式名は【幻想「花鳥風月、嘯風弄月」】,,,
122,おのづかこまち,,字,人,東方花映塚に登場するキャラクター。,1,,
,小野塚小町,,,,距離を操る程度の能力。,,,
123,さんず(のみずさきあんないにん),,字,,小野塚小町の二つ名。,2,,
,三途(の水先案内人),,,,,,,
124,さまよ(えるたいざい),,字,,四季映姫・ヤマザナドゥのスペルカード。,3,,
,彷徨(える大罪),,,,正式名は【罪符「彷徨える大罪」】,,,
125,かざみゆうか,,字,人,東方花映塚に登場するキャラクター。,1,,
,風見幽香,,,,花を操る程度の能力。,,,
126,(おうささまの)しろ(いはた),,字,,東方花映塚での因幡てゐのテーマ曲。,2,,
,(お宇佐さまの)素(い幡),,,,,,,
127,(とうほう)かえいづか,,字,,『東方Project』の作品名。,1,,
,(東方)花映塚,,,,,,,
128,しゃめいまるあや,,字,人,東方文花帖の主人公。,1,,
,射命丸文,,,,,,,
129,(きりすて)ごめん,,字,,東方文花帖における魂魄妖夢の二つ名。,2,,
,(斬り捨て)御免,,,,,,,
130,(みとの)みつくに,,字,,上白沢慧音のスペルカード。,2,,
,(水戸の)光圀,,,,正式名は【葵符「水戸の光圀」】,,,
131,(さんふ「)ろけっといんみすと(」),9,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(散符「)朧月花栞(」),,,,読みの直訳は【霧の中のロケット】,,,
132,(きょうむ「)どりーむわーるど（」),8（○○ー○○○○○),字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(狂夢「)風狂の夢(」),,,,読みの直訳は【夢の世界】,,,
133,(なみふ「)いんびじぶるはーふむーん（」),12,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(波符「)幻の月(」),,,,読みの直訳は【目に見えない半月】,,,
134,(さいしょう「)ひからくよう(」),,字,,紅美鈴のスペルカード。,2,,
,(彩翔「)飛花落葉(」),,,,,,,
135,しゅじょうむじょう(のひびき),,字,,魂魄妖夢のスペルカード。,3,,
,衆生無情(の響き),,,,正式名は【四生剣「衆生無情の響き」】,,,
136,あげはもん(のしそう),,字,,西行寺幽々子のスペルカード。,4,,
,鳳蝶紋(の死槍),,,,正式名は【蝶符「鳳蝶紋の死槍」】,,,
137,きんかくじ(のいちまいてんじょう),,字,,蓬莱山輝夜のスペルカード。,2,,
,金閣寺(の一枚天井),,,,正式名は【新難題「金閣寺の一枚天井」】,,,
138,じょうはりしんぱん( -しゃめいまるあや-),,字,,四季映姫・ヤマザナドゥのスペルカード。,4,,
,浄頗梨審判( -射命丸文-),,,,正式名は【審判「浄頗梨審判 -射命丸文-」】,,,
139,みずのえのうらしまこ(とごしきのずいき),10,字,,藤原妹紅のスペルカード。正式名は,4,,
,瑞江浦嶋子(と五色の瑞亀),,,,【蓬莱「瑞江浦嶋子と五色の瑞亀」】,,,
140,(きき「)もうもうめいむ(」),,字,,伊吹萃香のスペルカード。,3,,
,(鬼気「)濛々迷霧(」),,,,,,,
141,とうほうぶんかちょう,,字,,『東方Project』の作品名。,1,,
,東方文花帖,,,,,,,
142,ふうじんしょうじょ,,字,,射命丸文のテーマ曲。,2,,
,風神少女,,,,,,,
143,(かみがみの)きずあと,,字,,東方風神録、2面のステージ名。,3,,
,(神々の)疵痕,,,,,,,
144,いなだひめさま(にしかられるから),,字,,東方風神録、1面のボス曲。,2,,
,稲田姫様(に叱られるから),,,,,,,
145,おおがねばば(のひ),,字,,鍵山雛のスペルカード。,3,,
,大鐘婆(の火),,,,正式名は【悲運「大鐘婆の火」】,,,
146,(ふうじん「)てんぐおろし(」),,字,,射命丸文のスペルカード。,3,,
,(風神「)天狗颪(」),,,,,,,
147,(「)げんそうふうび(」),,字,,射命丸文のスペルカード。,2,,
,(「)幻想風靡(」),,,,,,,
148,(てんじょうてんげの)てるくに,,字,,射命丸文のスペルカード。,3,,
,(天上天下の)照國,,,,正式名は【塞符「天上天下の照國」】,,,
149,(はくちゅうの)かくせい,4,字,,射命丸文のスペルカード。,3,,
,(白昼の)客星,,,,正式名は【奇跡「白昼の客星」】,,,
150,みさやまみかりしんじ,,字,,八坂神奈子のスペルカード。,4,,
,御射山御狩神事,,,,正式名は【贄符「御射山御狩神事」】,,,
151,(かいえん「)にはいにはくいっぱい(」),,字,,洩矢諏訪子のスペルカード。,2,,
,(開宴「)二拝二拍一拝(」),,,,,,,
152,いと(いがわのひすい),,字,,洩矢諏訪子のスペルカード。,3,,
,厭(い川の翡翠),,,,正式名は【源符「厭い川の翡翠」】,,,
153,やくがみさま(のとおりみち),,字,,東方風神録、2面の道中曲。,2,,
,厄神様(の通り道),,,,,,,
154,あくたがわりゅうのすけ(のかっぱ),,字,,東方風神録、3面のボス曲。,3,,
,芥川龍之介(の河童),,,,河城にとりのテーマ曲。,,,
155,くし(びはんしん),,字,,東方緋想天における、,4,,
,奇(び半身),,,,魂魄妖夢の特殊必殺技。,,,
156,(「)よもつひらさかのみちゆき(」),,,,西行寺幽々子のスペルカード。,4,,
,(「)黄泉平坂行路(」),,,,,,,
157,(はくふ「)おぶせっしょなー(」),8,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(迫符「)脅迫幻覚(」),,,,読みの直訳は【強迫観念】,,,
158,(げんだん「)ぶらふばらーじ(」),7,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(幻弾「)幻想視差(」),,,,読みの直訳は【はったりの弾幕】,,,
159,(げんと「)ぱられるくろす(」),7,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(幻兎「)平行交差(」),,,,,,,
160,(わくし「)かろーらヴぃじょん(」),9,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(惑視「)離円花冠(」),,,,読みの直訳は【花冠の幻】,,,
161,(げんわく「)くらうんヴぃじょん(」),9,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(幻惑「)花冠視線(」),,,,読みの直訳は【王冠の幻】,,,
162,(げんばく「)まいんどすたーまいん(」),10,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(幻爆「)近眼花火(」),,,,読みの直訳は【心の花火】,,,
163,(じゃくしん「)でぃもちヴぃえいしょん(」),11,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(弱心「)喪心喪意(」),,,,読みの直訳は【やる気を失う】,,,
164,(そうしん「)でぃすかーだー(」),7(で○○○○○○),字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(喪心「)喪心創痍(」),,,,読みの直訳は【廃棄者】,,,
165,がすおりもの(のたま),,字,,鈴仙・優曇華院・イナバのスペルカード。,3,,
,瓦斯織物(の玉),,,,正式名は【毒煙幕「瓦斯織物の玉」】,,,
166,(ふしゃくしんみょう、)あたらしんみょう,,字,,小野塚小町のスペルカード。正式名は、,4,,
,(不惜身命、)可惜身命,,,,【換命「不惜身命、可惜身命」】,,,
167,(「ぜんじんるいの)ひそうてん(」),,字,,比那名居天子のスペルカード。,2,,
,(「全人類の)緋想天(」),,,,,,,
168,はいごく(ララバイ),,字,,東方地霊殿、5面道中曲。,2,,
,廃獄(ララバイ),,,,,,,
169,ごうか(マントル),,字,,東方地霊殿、6面道中曲。,1,,
,業火(マントル),,,,,,,
170,つるべお(としのかい),,字,,キスメのスペルカード。,2,,
,釣瓶落(としの怪),,,,正式名は【怪奇「釣瓶落としの怪」】,,,
171,さんぽひっさつ,,字,,星熊勇儀のスペルカード。,1,,
,三歩必殺,,,,正式名は【四天王奥義「三歩必殺」】,,,
172,(「)しかいふくねん(」),,字,,お燐のスペルカード。,2,,
,(「)死灰復燃(」),,,,,,,
173,かくはんのうせいぎょふのう,,字,,霊烏路空のスペルカード。,2,,
,核反応制御不能,,,,正式名は【核熱「核反応制御不能」】,,,
174,(こいの)うずめび、うずみび,,字,,古明地こいしのスペルカード。,2,,
,(恋の)埋火,,,,正式名は【復燃「恋の埋火」】,,,
175,(ハルトマンの)ようかいしょうじょ,,字,,東方地霊殿のExtraステージボス曲。,1,,
,(ハルトマンの)妖怪少女,,,,古明地こいしのテーマ曲。,,,
176,せいれん(とふきつなせんちょう),,字,,東方星蓮船の4面道中曲。,4,,
,聖輦(と不吉な船長),,,,,,,
177,(かんじょうの)まてんろう,,字,,東方星蓮船の6面ボス曲。,2,,
,(感情の)摩天楼,,,,聖白蓮のテーマ曲。,,,
178,(しほうの)どっこしょ、とっこしょ,,字,,寅丸星のスペルカード。,3,,
,(至宝の)独鈷杵,,,,正式名は【法力「至宝の独鈷杵」】,,,
179,(だいまほう「)まじんふくしょう(」),,字,,聖白蓮のスペルカード。,3,,
,(大魔法「)魔人復誦(」),,,,,,,
180,げんざんみ(よりまさのゆみ),,字,,封獣ぬえのスペルカード。,4,,
,源三位(頼政の弓),,,,正式名は【恨弓「源三位頼政の弓」】,,,
181,やたがらす,5,字,,霊烏路空の種族名。,2,,
,八咫烏,,,,,,,
182,みじゃぐち(さま),,字,,洩矢諏訪子のスペルカード。,4,,
,赤口(さま),,,,正式名は【祟り神「赤口さま」】,,,
183,(ちょうし「)いんふれあどむーん(」),9,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(長視「)赤月下(」),,,,読みの直訳は【赤外の月】,,,
184,(たんし「)えっくすうぇいぶ(」),8(○○○○○○○ぶ),字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(短視「)超短脳波(」),,,,読みの直訳は【X線】,,,
185,(せきがん「)るなてぃっくぶらすと(」),10,字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(赤眼「)望見円月(」),,,,読みの直訳は【狂気の波動】,,,
186,(どくふ「)かばきこまち(」),,字,,黒谷ヤマメのスペルカード。,3,,
,(毒符「)樺黄小町(」),,,,,,,
187,きょせいお(つ),,字,,霊烏路空のスペルカード。,2,,
,巨星墜(つ),,,,正式名は【星符「巨星墜つ」】,,,
188,(「)たいじ(のゆめ」),,字,,古明地こいしのスペルカード。,2,,
,(「)胎児(の夢」),,,,,,,
189,(しゅうごう「)すいじゃくだいにちにょらい(」),,字,,聖白蓮のスペルカード。,3,,
,(習合「)垂迹大日如来(」),,,,,,,
190,あきしずは,,字,人,東方風神録に登場するキャラクター。,1,,
,秋静葉,,,,紅葉を司る程度の能力。,,,
191,あきみのりこ,,字,人,東方風神録に登場するキャラクター。,1,,
,秋穣子,,,,豊穣を司る程度の能力。,,,
192,かぎやまひな,,字,人,東方風神録に登場するキャラクター。,1,,
,鍵山雛,,,,厄をため込む程度の能力。,,,
193,かわしろ(にとり),,字,人,東方風神録に登場するキャラクター。,1,,
,河城(にとり),,,,水を操る程度の能力。,,,
194,いぬばしりもみじ,,字,人,東方風神録に登場するキャラクター。,1,,
,犬走椛,,,,千里先まで見通す程度の能力。,,,
195,こちやさなえ,,字,人,東方風神録に登場するキャラクター。,1,,
,東風谷早苗,,,,奇跡を起こす程度の能力。,,,
196,やさかかなこ,,字,人,東方風神録に登場するキャラクター。,1,,
,八坂神奈子,,,,乾を創造する程度の能力。,,,
